Year;WMI;Brand;ModelName;distinct_users;distinct_requests
2023;Jgl;NOT FOUND;NOT FOUND;1;1
2023;jgm;NOT FOUND;NOT FOUND;1;1
2023;JGX;NOT FOUND;NOT FOUND;1;1
2023;JGZ;NOT FOUND;NOT FOUND;1;1
2023;jh1;NOT FOUND;NOT FOUND;16;29
2023;jh2;NOT FOUND;NOT FOUND;20;32
2023;jh3;NOT FOUND;NOT FOUND;1;1
2023;JH4;HONDA;LEGEND;1;1
2023;jh4;NOT FOUND;NOT FOUND;34;60
2023;jh6;NOT FOUND;NOT FOUND;1;4
2023;Jh7;NOT FOUND;NOT FOUND;1;1
2023;jh8;NOT FOUND;NOT FOUND;2;2
2023;JHB;NOT FOUND;NOT FOUND;4;8
2023;jhd;NOT FOUND;NOT FOUND;1;1
2023;jhf;NOT FOUND;NOT FOUND;1;1
2023;jhg;NOT FOUND;NOT FOUND;8;9
2023;jhg;TOYOTA;DYNA;1;1
2023;JHH;NOT FOUND;NOT FOUND;16;24
2023;jhi;NOT FOUND;NOT FOUND;1;2
2023;jhj;NOT FOUND;NOT FOUND;7;14
2023;jhk;NOT FOUND;NOT FOUND;3;3
2023;jhl;HONDA;CR-V;967;7823
2023;jhl;HONDA;HR-V;19;62
2023;jhl;NOT FOUND;NOT FOUND;127;429
2023;jhm;HONDA;ACCORD;572;4136
2023;JHM;HONDA;ACCORD HYBRID;2;4
2023;JHM;HONDA;ACCORD TOURER;49;105
2023;JHM;HONDA;CIVIC;431;1922
2023;Jhm;HONDA;CIVIC CRX;1;1
2023;JHM;HONDA;CIVIC HYBRID;124;395
2023;JHM;HONDA;CIVIC SHUTTLE;28;66
2023;Jhm;HONDA;CIVIC SHUTTLERT;2;2
2023;JHM;HONDA;CIVIC/HYBRID;26;41
2023;JHM;HONDA;FIT;162;273
2023;jhm;HONDA;FR-V;19;31
2023;jhm;HONDA;HR-V;120;399
2023;JHM;HONDA;INSIGHT;46;59
2023;jhm;HONDA;INTEGRA;1;1
2023;jhm;HONDA;JAZZ;79;136
2023;Jhm;HONDA;LEGEND;31;58
2023;jhm;HONDA;LEGEND COUPE;5;5
2023;JHM;HONDA;LOGO;3;4
2023;JHM;HONDA;ODYSSEY;103;201
2023;jhm;HONDA;PRELUDE;52;148
2023;JHM;HONDA;SHUTTLE;179;403
2023;jhm;HONDA;STREAM;147;440
2023;jhm;HONDA;VIGOR;2;2
2023;jhm;NOT FOUND;NOT FOUND;119;317
2023;jhn;NOT FOUND;NOT FOUND;11;15
2023;jhr;NOT FOUND;NOT FOUND;13;23
2023;jht;NOT FOUND;NOT FOUND;2;3
2023;jhv;NOT FOUND;NOT FOUND;2;3
2023;JHY;NOT FOUND;NOT FOUND;2;10
2023;jhz;NOT FOUND;NOT FOUND;5;6
2023;JI1;NOT FOUND;NOT FOUND;1;1
2023;JIF;NOT FOUND;NOT FOUND;1;1
2023;JIH;NOT FOUND;NOT FOUND;4;5
2023;jij;NOT FOUND;NOT FOUND;8;11
2023;JIL;NOT FOUND;NOT FOUND;1;1
2023;JIM;NOT FOUND;NOT FOUND;3;4
2023;JIN;NOT FOUND;NOT FOUND;3;3
2023;JIT;NOT FOUND;NOT FOUND;1;1
2023;JIY;NOT FOUND;NOT FOUND;1;3
2023;jj1;NOT FOUND;NOT FOUND;1;1
2023;jj2;NOT FOUND;NOT FOUND;1;1
2023;JJ5;NOT FOUND;NOT FOUND;1;3
2023;JJD;NOT FOUND;NOT FOUND;1;1
2023;jjg;NOT FOUND;NOT FOUND;1;1
2023;JJN;NOT FOUND;NOT FOUND;1;1
2023;jjt;NOT FOUND;NOT FOUND;2;2
2023;JKA;NOT FOUND;NOT FOUND;4;5
2023;Jkb;NOT FOUND;NOT FOUND;4;4
2023;JKD;NOT FOUND;NOT FOUND;1;1
2023;JKH;NOT FOUND;NOT FOUND;1;1
2023;jkk;NOT FOUND;NOT FOUND;1;310
2023;JKN;NOT FOUND;NOT FOUND;2;3
2023;jkz;NOT FOUND;NOT FOUND;1;1
2023;Jl1;NOT FOUND;NOT FOUND;1;1
2023;jl5;NOT FOUND;NOT FOUND;14;24
2023;JL6;NOT FOUND;NOT FOUND;1;1
2023;JL7;NOT FOUND;NOT FOUND;9;13
2023;jlb;NOT FOUND;NOT FOUND;1;1
2023;jlj;NOT FOUND;NOT FOUND;2;2
2023;JM0;NOT FOUND;NOT FOUND;3;7
2023;jm1;MAZDA;2;6;14
2023;jm1;MAZDA;3;310;878
2023;jm1;MAZDA;323;1;3
2023;jm1;MAZDA;5;124;318
2023;JM1;MAZDA;6;36;69
2023;jm1;MAZDA;929;1;2
2023;jm1;MAZDA;MILLENIA;103;322
2023;jm1;MAZDA;PROTEGE;88;169
2023;jm1;MAZDA;RX-8;15;28
2023;jm1;NOT FOUND;NOT FOUND;86;289
2023;jm2;NOT FOUND;NOT FOUND;9;13
2023;JM3;MAZDA;CX-5;5;7
2023;jm3;MAZDA;CX-7;365;1308
2023;JM3;MAZDA;CX-9;113;372
2023;jm3;MAZDA;MPV;460;2100
2023;JM3;NOT FOUND;NOT FOUND;93;162
2023;jm4;NOT FOUND;NOT FOUND;6;8
2023;JM5;NOT FOUND;NOT FOUND;4;4
2023;jm6;NOT FOUND;NOT FOUND;19;48
2023;jm7;MAZDA;3;131;355
2023;jm7;MAZDA;323;52;105
2023;JM7;MAZDA;6;301;1028
2023;JM7;MAZDA;6 WAGON;6;9
2023;jm7;MAZDA;626;26;32
2023;jm7;MAZDA;626 WAGON;3;3
2023;JM7;MAZDA;CX-7;2;4
2023;jm7;MAZDA;CX-9;76;188
2023;jm7;MAZDA;XEDOS-9;5;7
2023;jm7;NOT FOUND;NOT FOUND;29;48
2023;JM8;MAZDA;MPV;6;6
2023;jm8;NOT FOUND;NOT FOUND;13;24
2023;jma;MITSUBISHI;GALANT SALOON;1;1
2023;jma;MITSUBISHI;GRANDIS;2;2
2023;JMA;MITSUBISHI;OUTLANDER;3;3
2023;jma;MITSUBISHI;PAJERO/MONTERO;2;2
2023;JMA;MITSUBISHI;PAJERO/MONTERO SPORT;1;2
2023;jma;NOT FOUND;NOT FOUND;6;6
2023;jmb;MITSUBISHI;ASX;596;2370
2023;JMB;MITSUBISHI;COLT/LANCER;430;3209
2023;JMB;MITSUBISHI;ECLIPSE CROSS;36;61
2023;jmb;MITSUBISHI;GALANT;203;467
2023;jmb;MITSUBISHI;GALANT HATCH BACK;273;991
2023;jmb;MITSUBISHI;GALANT SALOON;306;1682
2023;jmb;MITSUBISHI;GALANT STATION WAGON;97;500
2023;jmb;MITSUBISHI;GALANT,GALANT HATCHBACK;510;2841
2023;Jmb;MITSUBISHI;GRANDIS;174;568
2023;JMB;MITSUBISHI;L200;1;1
2023;jmb;MITSUBISHI;L300;165;921
2023;jmb;MITSUBISHI;LANCER;810;5218
2023;JMB;MITSUBISHI;LANCER SPORTBACK;31;67
2023;jmb;MITSUBISHI;LANCER STATION WAGON;148;409
2023;jmb;MITSUBISHI;LANCER/LANCER CLASSIC;509;3165
2023;JMB;MITSUBISHI;OUTLANDER;924;8360
2023;Jmb;MITSUBISHI;PAJERO/MONTERO;730;6099
2023;jmb;MITSUBISHI;PAJERO/MONTERO SPORT;304;1491
2023;jmb;MITSUBISHI;SAPPORO;1;1
2023;jmb;MITSUBISHI;SIGMA;113;686
2023;jmb;MITSUBISHI;SPACE GEAR/L400 VAN;217;554
2023;jmb;MITSUBISHI;SPACE RUNNER;418;2008
2023;JMB;MITSUBISHI;SPACE WAGON;521;3258
2023;jmb;MITSUBISHI;STARION;1;1
2023;jmb;NOT FOUND;NOT FOUND;362;1033
2023;JMC;NOT FOUND;NOT FOUND;1;1
2023;jmd;NOT FOUND;NOT FOUND;13;18
2023;JME;NOT FOUND;NOT FOUND;9;10
2023;JMG;NOT FOUND;NOT FOUND;7;7
2023;JMH;NOT FOUND;NOT FOUND;22;33
2023;jmi;MAZDA;3;1;1
2023;JMI;MAZDA;MILLENIA;1;234
2023;jmi;NOT FOUND;NOT FOUND;3;4
2023;jmk;NOT FOUND;NOT FOUND;1;1
2023;jml;NOT FOUND;NOT FOUND;5;9
2023;jmm;NOT FOUND;NOT FOUND;6;6
2023;JMN;NOT FOUND;NOT FOUND;4;5
2023;jmp;MITSUBISHI;PAJERO PININ/MONTERO IO;71;163
2023;JMP;NOT FOUND;NOT FOUND;3;8
2023;jmr;MITSUBISHI;PAJERO PININ/MONTERO IO;6;9
2023;JMR;NOT FOUND;NOT FOUND;8;12
2023;JMS;NOT FOUND;NOT FOUND;4;5
2023;JMT;NOT FOUND;NOT FOUND;12;15
2023;jmu;NOT FOUND;NOT FOUND;2;4
2023;JMV;NOT FOUND;NOT FOUND;5;9
2023;JMW;NOT FOUND;NOT FOUND;4;4
2023;jmx;NOT FOUND;NOT FOUND;10;12
2023;JMY;MITSUBISHI;AIRTREK/OUTLANDER;196;640
2023;jmy;MITSUBISHI;ASX;12;16
2023;JMY;MITSUBISHI;COLT/LANCER;26;30
2023;jmy;MITSUBISHI;GALANT;60;96
2023;JMY;MITSUBISHI;GRANDIS;28;65
2023;JMY;MITSUBISHI;L200;5;5
2023;jmy;MITSUBISHI;L300;9;10
2023;JMY;MITSUBISHI;LANCER;426;2311
2023;jmy;MITSUBISHI;LANCER STATION WAGON;1;1
2023;JMY;MITSUBISHI;NATIVA;122;304
2023;jmy;MITSUBISHI;OUTLANDER;206;601
2023;JMY;MITSUBISHI;PAJERO;20;27
2023;JMY;MITSUBISHI;PAJERO SPORT;2;2
2023;jmy;MITSUBISHI;PAJERO/MONTERO;246;940
2023;JMY;MITSUBISHI;PAJERO/MONTERO IO;43;59
2023;jmy;MITSUBISHI;PAJERO/MONTERO<LONG>;938;6160
2023;jmy;MITSUBISHI;PAJERO/MONTERO<SHORT>;95;150
2023;jmy;MITSUBISHI;SPACE WAGON;1;3
2023;Jmy;NOT FOUND;NOT FOUND;148;294
2023;jmz;MAZDA;121;107;365
2023;jmz;MAZDA;2;49;84
2023;jmz;MAZDA;3;568;2349
2023;jmz;MAZDA;323;709;5116
2023;JMZ;MAZDA;323 WAGON;53;210
2023;JMZ;MAZDA;5;67;127
2023;jmz;MAZDA;6;614;3845
2023;JMZ;MAZDA;6 MPS;4;5
2023;jmz;MAZDA;6 WAGON;147;297
2023;Jmz;MAZDA;626;893;5720
2023;JMZ;MAZDA;626 WAGON;296;645
2023;jmz;MAZDA;929;21;38
2023;jmz;MAZDA;B2200;5;5
2023;JMZ;MAZDA;B2500;3;10
2023;JMZ;MAZDA;BT-50;9;10
2023;JMZ;MAZDA;CX-5;178;845
2023;JMZ;MAZDA;CX-7;309;1325
2023;jmz;MAZDA;CX-9;62;110
2023;jmz;MAZDA;DEMIO;92;190
2023;JMZ;MAZDA;E2000;19;43
2023;JMZ;MAZDA;MPV;173;433
2023;JMZ;MAZDA;MX-3;43;100
2023;JMZ;MAZDA;MX-5;2;3
2023;jmz;MAZDA;MX-6;11;15
2023;jmz;MAZDA;PREMACY;309;1448
2023;JMZ;MAZDA;RX-7;1;1
2023;jmz;MAZDA;RX-8;4;8
2023;jmz;MAZDA;TRIBUTE;302;1319
2023;jmz;MAZDA;XEDOS-6;247;843
2023;jmz;MAZDA;XEDOS-9;174;351
2023;jmz;NOT FOUND;NOT FOUND;424;1331
2023;JN0;NOT FOUND;NOT FOUND;1;1
2023;jn1;INFINITI;FX35/45;94;231
2023;JN1;INFINITI;M35/45;89;187
2023;jn1;INFINITI;Q40/G SEDAN;136;475
2023;jn1;INFINITI;Q50;58;125
2023;jn1;INFINITI;Q60/G COUPE;15;22
2023;jn1;INFINITI;Q70/M;42;82
2023;JN1;INFINITI;QX50/EX;129;720
2023;JN1;INFINITI;QX70/FX;237;929
2023;JN1;INFINITI;QX80/QX56;148;348
2023;JN1;NISSAN;100NX;20;34
2023;JN1;NISSAN;200SX;1;1
2023;jn1;NISSAN;300ZX;4;5
2023;jn1;NISSAN;350Z;8;10
2023;jn1;NISSAN;370Z;1;1
2023;jn1;NISSAN;ALMERA;337;1575
2023;jn1;NISSAN;BLUEBIRD;110;200
2023;jn1;NISSAN;CEDRIC/GLORIA;1;5
2023;JN1;NISSAN;CHERRY;1;1
2023;jn1;NISSAN;CIVILIAN;5;10
2023;JN1;NISSAN;CUBE;1;1
2023;jn1;NISSAN;G35;14;30
2023;Jn1;NISSAN;GT-R;6;9
2023;JN1;NISSAN;JUKE;113;212
2023;jn1;NISSAN;KING CAB;166;308
2023;JN1;NISSAN;LAUREL;3;3
2023;JN1;NISSAN;LEAF;3;4
2023;Jn1;NISSAN;MARCH;2;2
2023;JN1;NISSAN;MAXIMA;787;5304
2023;jn1;NISSAN;MICRA;42;82
2023;jn1;NISSAN;MURANO;230;640
2023;jn1;NISSAN;NV200;8;17
2023;jn1;NISSAN;NV350 URVAN;4;20
2023;JN1;NISSAN;PATHFINDER;16;26
2023;jn1;NISSAN;PATROL;775;3427
2023;jn1;NISSAN;PRAIRIE;232;1183
2023;JN1;NISSAN;PRAIRIE II;2;2
2023;jn1;NISSAN;PRIMERA;4;6
2023;jn1;NISSAN;PRIMERA WAGON;232;1060
2023;jn1;NISSAN;PULSAR;168;355
2023;JN1;NISSAN;Q45;7;10
2023;JN1;NISSAN;ROGUE SPORT;8;12
2023;jn1;NISSAN;SAFARI;251;1352
2023;Jn1;NISSAN;SILVIA;1;2
2023;jn1;NISSAN;SUNNY;277;1708
2023;jn1;NISSAN;SUNNY WAGON;126;213
2023;jn1;NISSAN;SUNNY/SENTRA;159;307
2023;jn1;NISSAN;TEANA;622;3677
2023;jn1;NISSAN;TERRANO;279;1178
2023;JN1;NISSAN;TIIDA;255;777
2023;jn1;NISSAN;TIIDA LATIO;205;507
2023;JN1;NISSAN;TRUCK;46;81
2023;JN1;NISSAN;URVAN;21;31
2023;jn1;NISSAN;URVAN/KING VAN;1;2
2023;JN1;NISSAN;VANETTE;43;73
2023;jn1;NISSAN;X-TRAIL;785;5751
2023;JN1;NOT FOUND;NOT FOUND;385;1642
2023;jn2;NOT FOUND;NOT FOUND;5;5
2023;jn3;NOT FOUND;NOT FOUND;3;3
2023;jn4;NOT FOUND;NOT FOUND;12;32
2023;jn5;NOT FOUND;NOT FOUND;1;1
2023;jn6;NISSAN;CIVILIAN;6;9
2023;JN6;NISSAN;NV350 URVAN;7;11
2023;JN6;NISSAN;SAFARI;25;34
2023;JN6;NISSAN;TRUCK;75;419
2023;jn6;NISSAN;URVAN;29;48
2023;jn6;NOT FOUND;NOT FOUND;13;21
2023;jn7;NOT FOUND;NOT FOUND;3;4
2023;jn8;INFINITI;QX4;5;26
2023;JN8;INFINITI;QX70/FX;59;87
2023;JN8;INFINITI;QX80/QX56;26;42
2023;JN8;NISSAN;ARMADA;1;4
2023;JN8;NISSAN;CUBE;2;2
2023;JN8;NISSAN;FX35/45;293;796
2023;jn8;NISSAN;JUKE;71;434
2023;jn8;NISSAN;MURANO;498;2094
2023;JN8;NISSAN;PATHFINDER;378;2186
2023;jn8;NISSAN;PATROL;24;42
2023;JN8;NISSAN;QUEST;203;1061
2023;jn8;NISSAN;ROGUE;104;167
2023;JN8;NISSAN;SAFARI;116;222
2023;JN8;NISSAN;X-TRAIL;258;862
2023;Jn8;NOT FOUND;NOT FOUND;146;420
2023;Jna;NOT FOUND;NOT FOUND;9;13
2023;jnb;NOT FOUND;NOT FOUND;72;125
2023;jnc;NOT FOUND;NOT FOUND;4;5
2023;jnd;NOT FOUND;NOT FOUND;3;4
2023;jne;NOT FOUND;NOT FOUND;5;5
2023;jnf;NOT FOUND;NOT FOUND;1;1
2023;jnh;NOT FOUND;NOT FOUND;2;2
2023;jni;INFINITI;M35/45;2;2
2023;JNI;INFINITI;Q40/G SEDAN;1;1
2023;jni;INFINITI;Q50;1;1
2023;jni;INFINITI;QX50/EX;2;2
2023;jni;INFINITI;QX70/FX;3;5
2023;JNI;INFINITI;QX80/QX56;1;1
2023;jni;NISSAN;ALMERA;2;2
2023;JNI;NISSAN;MAXIMA;10;20
2023;JNI;NISSAN;MURANO;1;1
2023;jni;NISSAN;NV350 URVAN;1;1
2023;Jni;NISSAN;PATHFINDER;1;2
2023;jni;NISSAN;PATROL;12;24
2023;JNI;NISSAN;PRIMERA WAGON;1;1
2023;jni;NISSAN;SAFARI;11;16
2023;JNI;NISSAN;SUNNY;4;4
2023;jni;NISSAN;SUNNY/SENTRA;8;17
2023;jni;NISSAN;TEANA;6;15
2023;JNI;NISSAN;TERRANO;1;1
2023;jni;NISSAN;TIIDA;1;1
2023;JNI;NISSAN;X-TRAIL;15;57
2023;jni;NOT FOUND;NOT FOUND;13;22
2023;jnj;NOT FOUND;NOT FOUND;6;9
2023;jnk;INFINITI;G20;15;33
2023;jnk;INFINITI;G35;157;476
2023;JNK;INFINITI;I30;27;39
2023;jnk;INFINITI;I30/I35;142;867
2023;Jnk;INFINITI;J30;1;1
2023;jnk;INFINITI;M35/45;38;69
2023;JNK;INFINITI;M45;4;255
2023;jnk;INFINITI;Q40/G SEDAN;78;153
2023;JNK;INFINITI;Q45;9;11
2023;jnk;INFINITI;Q60/G COUPE;7;22
2023;jnk;INFINITI;QX50/EX;46;81
2023;jnk;NISSAN;FX35/45;2;2
2023;jnk;NISSAN;M35/45;9;11
2023;jnk;NISSAN;Q40/G SEDAN;31;92
2023;jnk;NISSAN;Q60/G COUPE;1;1
2023;JNK;NISSAN;Q70/M;1;1
2023;jnk;NOT FOUND;NOT FOUND;22;650
2023;jnl;NOT FOUND;NOT FOUND;51;127
2023;JNM;NOT FOUND;NOT FOUND;29;55
2023;jnn;NOT FOUND;NOT FOUND;1;1
2023;jnp;NOT FOUND;NOT FOUND;1;5
2023;JNQ;NOT FOUND;NOT FOUND;5;7
2023;jnr;INFINITI;FX35/45;530;2455
2023;JNR;INFINITI;QX4;119;396
2023;jnr;INFINITI;QX50/EX;52;84
2023;JNR;INFINITI;QX70/FX;128;296
2023;jnr;INFINITI;QX80/QX56;21;29
2023;jnr;NOT FOUND;NOT FOUND;67;108
2023;jns;NOT FOUND;NOT FOUND;7;10
2023;jnt;NOT FOUND;NOT FOUND;18;34
2023;Jnv;NOT FOUND;NOT FOUND;1;1
2023;jnx;NOT FOUND;NOT FOUND;1;1
2023;jny;NOT FOUND;NOT FOUND;11;29
2023;jnz;NOT FOUND;NOT FOUND;16;19
2023;Jon;NOT FOUND;NOT FOUND;1;1
2023;jp1;NOT FOUND;NOT FOUND;5;12
2023;jp3;CHRYSLER;I -IMPORT;1;4
2023;JP3;NOT FOUND;NOT FOUND;1;1
2023;jpc;NOT FOUND;NOT FOUND;1;1
2023;JPH;NOT FOUND;NOT FOUND;1;1
2023;JR1;NOT FOUND;NOT FOUND;6;6
2023;Jr3;NOT FOUND;NOT FOUND;2;2
2023;jrb;NOT FOUND;NOT FOUND;1;1
2023;jrd;NOT FOUND;NOT FOUND;4;4
2023;JRE;NOT FOUND;NOT FOUND;7;8
2023;Jrh;NOT FOUND;NOT FOUND;4;6
2023;JRJ;NOT FOUND;NOT FOUND;3;3
2023;Jrm;NOT FOUND;NOT FOUND;1;1
2023;Jrn;NOT FOUND;NOT FOUND;1;1
2023;js1;NOT FOUND;NOT FOUND;20;31
2023;js2;NOT FOUND;NOT FOUND;4;5
2023;js2;SUZUKI;Aerio;23;36
2023;js2;SUZUKI;Baleno/Esteem;1;2
2023;JS2;SUZUKI;Kizashi;15;24
2023;JS2;SUZUKI;Liana;3;5
2023;js2;SUZUKI;Swift;14;29
2023;js2;SUZUKI;SX4;84;187
2023;js3;NOT FOUND;NOT FOUND;27;47
2023;JS3;SUZUKI;Grand Vitara;529;3060
2023;js3;SUZUKI;Grand Vitara XL-7;300;1220
2023;js3;SUZUKI;Jimny;6;6
2023;js3;SUZUKI;Vitara/Sidekick;10;17
2023;JS4;NOT FOUND;NOT FOUND;4;5
2023;js5;NOT FOUND;NOT FOUND;1;1
2023;js6;NOT FOUND;NOT FOUND;1;1
2023;JS8;NOT FOUND;NOT FOUND;1;3
2023;jsa;NOT FOUND;NOT FOUND;54;90
2023;JSA;SUZUKI;Alto - A-Star/Celerio/800/Fronte;4;7
2023;jsa;SUZUKI;Baleno/Esteem;63;456
2023;jsa;SUZUKI;Grand Vitara;623;4219
2023;jsa;SUZUKI;Grand Vitara XL-7;72;288
2023;jsa;SUZUKI;Ignis;18;46
2023;JSA;SUZUKI;Jimny;54;92
2023;jsa;SUZUKI;Kizashi;16;25
2023;jsa;SUZUKI;Liana;139;501
2023;JSA;SUZUKI;Samurai/SJ;3;6
2023;jsa;SUZUKI;Swift;32;97
2023;jsa;SUZUKI;SX4;106;203
2023;jsa;SUZUKI;Vitara/Sidekick;145;388
2023;JSA;SUZUKI;WagonR+;4;4
2023;jse;NOT FOUND;NOT FOUND;1;1
2023;jsj;NOT FOUND;NOT FOUND;1;1
2023;jsk;NOT FOUND;NOT FOUND;2;2
2023;jsm;NOT FOUND;NOT FOUND;1;1
2023;jsn;NOT FOUND;NOT FOUND;4;6
2023;jss;NOT FOUND;NOT FOUND;1;1
2023;jst;NOT FOUND;NOT FOUND;1;1
2023;jsv;NOT FOUND;NOT FOUND;1;5
2023;JsY;NOT FOUND;NOT FOUND;1;2
2023;jt0;NOT FOUND;NOT FOUND;1;1
2023;jt1;LEXUS;LEXUS GS300;214;539
2023;jt1;LEXUS;LEXUS GS300/430;365;1574
2023;JT1;LEXUS;LEXUS LS400;24;43
2023;JT1;NOT FOUND;NOT FOUND;178;973
2023;jt1;TOYOTA;CAMRY;428;1245
2023;jt1;TOYOTA;CAMRY (SED);410;1461
2023;jt1;TOYOTA;CARINA 2;131;221
2023;jt1;TOYOTA;CARINA E SED/LB;396;1515
2023;jt1;TOYOTA;CARINA E WG;183;373
2023;jt1;TOYOTA;CELICA;57;88
2023;jt1;TOYOTA;COROLLA HB;50;77
2023;jt1;TOYOTA;COROLLA HB/LB;364;1537
2023;JT1;TOYOTA;COROLLA SED/LB;14;31
2023;jt1;TOYOTA;COROLLA SED/LB/WG;159;316
2023;jt1;TOYOTA;COROLLA SED/WG;193;630
2023;jt1;TOYOTA;COROLLA WAGON;6;8
2023;jt1;TOYOTA;CORONA/CARINA 2;11;17
2023;jt1;TOYOTA;HIACE VAN,COMMUTER;173;335
2023;jt1;TOYOTA;HIACE/HIACE S.B.V;55;93
2023;jt1;TOYOTA;HILUX;214;546
2023;jt1;TOYOTA;LAND CRUISER;76;189
2023;jt1;TOYOTA;LAND CRUISER 100;81;180
2023;JT1;TOYOTA;LAND CRUISER 90;175;439
2023;JT1;TOYOTA;LITEACE VAN,WAGON;3;3
2023;jt1;TOYOTA;MODEL-F;9;18
2023;JT1;TOYOTA;PASEO;19;36
2023;jt1;TOYOTA;PICNIC;281;827
2023;jt1;TOYOTA;PREVIA;393;2427
2023;jt1;TOYOTA;PRIUS;5;5
2023;Jt1;TOYOTA;RAV4;256;843
2023;jt1;TOYOTA;STARLET;65;110
2023;jt1;TOYOTA;SUPRA;3;13
2023;jt1;TOYOTA;TERCEL;7;10
2023;jt2;NOT FOUND;NOT FOUND;13;25
2023;jt2;TOYOTA;CAMRY;310;1018
2023;JT2;TOYOTA;COROLLA;1;1
2023;jt2;TOYOTA;COROLLA SED/WG;1;1
2023;jt2;TOYOTA;PASEO;1;1
2023;JT2;TOYOTA;PRIUS;6;6
2023;JT2;TOYOTA;TERCEL;4;4
2023;jt3;NOT FOUND;NOT FOUND;14;14
2023;JT3;TOYOTA;4RUNNER;218;652
2023;jt3;TOYOTA;4-RUNNER TRUCK;59;143
2023;jt3;TOYOTA;LAND CRUISER;19;49
2023;JT3;TOYOTA;LAND CRUISER 100;159;503
2023;jt3;TOYOTA;LAND CRUISER 90;32;63
2023;jt3;TOYOTA;PREVIA;36;53
2023;jt3;TOYOTA;RAV4;206;575
2023;JT4;NOT FOUND;NOT FOUND;4;7
2023;jt4;TOYOTA;4-RUNNER TRUCK;4;5
2023;JT4;TOYOTA;HILUX;2;2
2023;jt5;NOT FOUND;NOT FOUND;7;9
2023;jt6;LEXUS;LEXUS LX450;27;51
2023;JT6;LEXUS;LEXUS LX470;297;1202
2023;JT6;LEXUS;LEXUS RX300;727;3435
2023;jt6;NOT FOUND;NOT FOUND;36;46
2023;JT7;LEXUS;LEXUS ES300;1;1
2023;JT7;LEXUS;LEXUS GS300/430;1;4
2023;jt7;NOT FOUND;NOT FOUND;4;9
2023;jt7;TOYOTA;HIACE VAN,COMMUTER;4;5
2023;JT7;TOYOTA;LAND CRUISER;2;2
2023;JT7;TOYOTA;LAND CRUISER 100;58;110
2023;jt7;TOYOTA;LAND CRUISER 90;1;1
2023;jt7;TOYOTA;SPACIO;3;4
2023;jt8;LEXUS;LEXUS ES300;135;469
2023;jt8;LEXUS;LEXUS GS300;22;34
2023;jt8;LEXUS;LEXUS GS300/400/430;402;1481
2023;jt8;LEXUS;LEXUS GS300/430;11;19
2023;Jt8;LEXUS;LEXUS LS400;15;28
2023;JT8;NOT FOUND;NOT FOUND;27;58
2023;JT9;NOT FOUND;NOT FOUND;1;1
2023;jta;NOT FOUND;NOT FOUND;1;2
2023;JTB;LEXUS;LEXUS GS300;5;11
2023;jtb;LEXUS;LEXUS GS300/430;6;12
2023;jtb;LEXUS;LEXUS LS400;3;3
2023;JTB;LEXUS;LEXUS LX470;23;32
2023;jtb;NOT FOUND;NOT FOUND;73;127
2023;jtb;TOYOTA;COROLLA SED/CP/WG;10;12
2023;jtb;TOYOTA;COROLLA SED/WG;23;32
2023;JTB;TOYOTA;HIACE VAN,COMMUTER;4;5
2023;jtb;TOYOTA;HILUX;7;12
2023;jtb;TOYOTA;LAND CRUISER;72;135
2023;jtb;TOYOTA;LAND CRUISER 100;49;224
2023;jtb;TOYOTA;LAND CRUISER 90;140;301
2023;jtb;TOYOTA;PREVIA;3;3
2023;JTB;TOYOTA;RAV4;15;18
2023;jtb;TOYOTA;TERCEL;11;12
2023;jtc;NOT FOUND;NOT FOUND;4;5
2023;jtc;TOYOTA;COASTER;1;1
2023;JTC;TOYOTA;HIACE VAN,COMMUTER;19;31
2023;jtc;TOYOTA;LAND CRUISER 100;3;5
2023;JTC;TOYOTA;LAND CRUISER 90;2;5
2023;jtd;LEXUS;LEXUS IS200/300;212;421
2023;JTD;NOT FOUND;NOT FOUND;87;327
2023;JTD;TOYOTA;AYGO;52;102
2023;jtd;TOYOTA;CAMRY;886;5153
2023;JTD;TOYOTA;CELICA;43;79
2023;jtd;TOYOTA;COROLLA;318;635
2023;jtd;TOYOTA;COROLLA HB;139;257
2023;jtd;TOYOTA;COROLLA SED;126;196
2023;jtd;TOYOTA;COROLLA SED/WG;472;2208
2023;jtd;TOYOTA;COROLLA VERSO;182;940
2023;jtd;TOYOTA;COROLLA/ALTIS SED/WG;225;779
2023;JTD;TOYOTA;ECHO;66;106
2023;jtd;TOYOTA;MR2;2;2
2023;JTD;TOYOTA;PRIUS;247;853
2023;JTD;TOYOTA;PRIUS C;4;4
2023;JTD;TOYOTA;PRIUS PRIME(PHV);3;3
2023;JTD;TOYOTA;PRIUS V;8;20
2023;jtd;TOYOTA;TOYOTA XA;46;70
2023;JTD;TOYOTA;VERSO-S;2;3
2023;jtd;TOYOTA;YARIS;707;5125
2023;jtd;TOYOTA;YARIS/ECHO 4D;7;11
2023;JTD;TOYOTA;YARIS/ECHO VERSO;42;100
2023;Jte;NOT FOUND;NOT FOUND;256;492
2023;JTE;TOYOTA;4RUNNER;658;3064
2023;jte;TOYOTA;ALPHARD/VELLFIRE/HV;21;34
2023;jte;TOYOTA;FJ CRUISER;198;452
2023;jte;TOYOTA;HIGHLANDER;993;8614
2023;Jte;TOYOTA;HIGHLANDER HV;87;128
2023;jte;TOYOTA;HIGHLANDER/KLUGER;751;3323
